"actor_imdb_id","name","gender","birthday","actor_race"
"nm0686861","Howard Platt","m","1938-6-5","-"
"nm0308606","Willie Garson","m","1964-2-20","White"
"nm0622230","John Nathan","m","undefined","-"
"nm0030613","Robert M. Anselmo","m","undefined","-"
"nm0285687","Jack Ford","m","undefined","-"
"nm0353304","Thomas J. Hageboeck","m","1945-7-20","-"
"nm0382846","Dwight Hicks","m","1956-4-5","-"
"nm0670186","Ralph Peduto","m","1942-0-0","-"
"nm0163659","Anthony Clark","m","1964-4-4","White"
"nm0003831","Andy Ryan","m","undefined","-"
"nm0835304","Hans Georg Struhar","m","undefined","-"
"nm0078651","Robert C. Besgrove","m","undefined","-"
"nm0804033","Sean Skelton","m","undefined","-"
"nm0640486","Raymond O'Connor","m","1952-9-13","-"
"nm3071610","Jane Sanguinetti","f","undefined","-"
"nm0132685","Luenell","f","1959-3-12","-"
"nm0522268","John W. Love Jr.","m","undefined","-"
"nm0924196","Sam Whipple","m","1960-9-25","-"
"nm0869981","Tom Towles","m","1950-3-20","-"
"nm0799883","Ronald Simmons","m","undefined","-"
"nm0707302","Robert Ben Rajab","m","undefined","-"
"nm0572979","Leonard McMahan","m","undefined","-"
"nm0346736","Anthony Guidera","m","undefined","-"
"nm0001029","Jim Caviezel","m","1968-9-26","White"
"nm0004897","John Enos III","m","1962-6-12","White"
"nm0446144","Ken Kells","m","undefined","-"
"nm0759293","Fred Salvallon","m","undefined","-"
"nm0440203","Buck Kartalian","m","1922-8-13","-"
"nm0075359","Xander Berkeley","m","1955-12-16","White"
"nm0176384","Richard Conti","m","1952-5-6","White"
"nm0190441","Raymond Cruz","m","1961-7-9","Hispanic"
"nm0237207","Ric Drasin","m","1944-7-12","-"
"nm0335344","David Marshall Grant","m","1955-6-21","White"
"nm2782855","Matthew James Gulbranson","m","1964-3-26","-"
"nm0741580","Michael Rose","m","undefined","-"
"nm6744416","Theodore Carl Soderberg","m","undefined","-"
"nm0819007","Jeronimo Spinx","m","undefined","-"
"nm0822474","Ezra Stanley","m","1981-9-12","-"
"nm0918858","Kevin Weisman","m","1970-12-29","-"
"nm0934179","Stuart Wilson","m","1946-12-25","White"
"nm0000369","Matt Dillon","m","1964-2-18","White"
"nm0001774","Ben Stiller","m","1965-11-30","White"
"nm0254402","Chris Elliott","m","1960-5-31","White"
"nm0005417","Lin Shaye","f","1943-10-12","-"
"nm0001787","Jeffrey Tambor","m","1944-7-8","White"
"nm0692850","Markie Post","f","1950-11-4","White"
"nm0202966","Keith David","m","1956-6-4","Black"
"nm0798971","Sarah Silverman","f","1970-12-1","White"
"nm0018554","Khandi Alexander","f","1957-9-4","Black"
"nm0018950","Marnie Alexenburg","f","1972-5-3","-"
"nm0614181","Danny Murphy","m","1955-8-0","-"
"nm0879186","Richard Tyson","m","1961-2-13","White"
"nm0602813","Rob Moran","m","1963-0-0","-"
"nm0283475","Jackie Flynn","m","undefined","-"
"nm0560041","Hillary Matthews","f","1970-9-1","-"
"nm0787105","David Shackelford","m","undefined","-"
"nm0331415","David Goryl","m","undefined","-"
"nm0322770","Lori Brener","f","1966-9-14","-"
"nm0503621","Jeffrey P. Lerner","m","undefined","-"
"nm0671679","Cory Pendergast","m","1977-5-19","-"
"nm0269442","Brett Favre","m","1969-10-10","White"
"nm0850873","Warren Tashjian","m","undefined","-"
"nm0730129","Kelly Roarke","f","undefined","-"
"nm0283464","Herbie Flynn","m","1917-9-8","-"
"nm0921976","Caryl West","f","undefined","-"
"nm0737283","Ken Rogerson","m","undefined","-"
"nm0087478","Brad Blank","m","undefined","-"
"nm0842200","Steve Sweeney","m","1948-11-10","-"
"nm0646796","Cindy Oliver","f","undefined","-"
"nm0176872","Will Coogan","m","undefined","-"
"nm0878908","Steve Tyler","m","1962-9-21","White"
"nm0341307","Maureen Griffin","f","1969-5-19","-"
"nm0230027","Docky","m","undefined","-"
"nm0268374","Mariann Farrelly","f","undefined","-"
"nm0725041","Jonathan Richman","m","1951-5-16","White"
"nm0488340","Tommy Larkins","m","undefined","-"
"nm0164873","Lenny Clarke","m","1953-9-16","White"
"nm0338715","Daniel Greene","m","undefined","-"
"nm0118981","Michael Budge","m","1968-9-24","-"
"nm0317530","James Gifford","m","undefined","-"
"nm0318392","Sean Gildea","m","undefined","-"
"nm0315143","Zen Gesner","m","1970-6-23","White"
"nm0313631","Tracy Anne George","f","1968-1-23","-"
"nm0268372","Jesse Farrelly","m","1991-3-18","-"
"nm0268368","A.B. Farrelly","f","undefined","-"
"nm0498496","Zack Lee","m","1989-11-5","-"
"nm0115596","Valerie Bruce","f","undefined","-"
"nm0639647","Kelly O'Brien","f","undefined","-"
"nm0153445","Mike Charpentier","m","undefined","-"
"nm2945774","Peter Grundy","m","undefined","-"
"nm1497334","Michael 'The Cannon' Gannon","m","undefined","-"
"nm0176761","Peter Conway","m","undefined","-"
"nm0176633","Ann Conway","f","undefined","-"
"nm0640608","Susan O'Day","f","undefined","-"
"nm0741154","Heather Rosbeck","f","undefined","-"
"nm0793202","Jack Shields","m","undefined","-"
"nm0793191","Fallon Shields","f","undefined","-"
"nm0344562","Bob Grundy","m","undefined","-"
"nm0268377","Nancy Farrelly","f","undefined","-"
"nm0064358","Bill Beauchene","m","undefined","-"
"nm0064359","Kathy Beauchene","f","undefined","-"
"nm0057895","Manny Barrows","m","undefined","-"
"nm0614527","Max Murphy","m","undefined","-"
"nm0597823","Sheila Mone","f","undefined","-"
"nm0640245","Barbara O'Connor","f","1928-10-18","-"
"nm0790633","Tim Sheehan","m","undefined","-"
"nm0051121","Richie Balsbaugh","m","undefined","-"
"nm0086594","Jim Blake","m","undefined","-"
"nm0730266","Tim Robbie","m","undefined","-"
"nm0936622","Providence Wissel","f","undefined","-"
"nm0583342","Ruth Michelle Meyer","f","undefined","-"
"nm0583034","Billy Meyer","m","undefined","-"
"nm0569437","Brian McGlaughlin","m","undefined","-"
"nm0597820","Brian Mone","m","undefined","-"
"nm0834763","John Stroehman","m","undefined","-"
"nm0030034","Pete Anicelli","m","undefined","-"
"nm0460882","Duana Knight","f","undefined","-"
"nm0773908","Kelley Schneider","f","undefined","-"
"nm0859234","Meda Thomas","f","undefined","-"
"nm0828168","Steve","m","undefined","White"
"nm1121429","Kenny","f","undefined","White"
"nm0665202","Pat","m","undefined","White"
"nm1088360","Mike","m","undefined","Black"
"nm0214150","Billy Dee","m","1951-9-25","Black"
"nm0759593","Sam","m","undefined","White"
"nm0259661","Ernie","m","undefined","White"
"nm0866284","Tom","m","undefined","White"
"nm0159623","Chris","m","undefined","White"
"nm0742963","Rosie","f","undefined","White"
"nm0283486","Jeanie Flynn","f","undefined","-"
"nm0163007","Kevin Civale","m","undefined","-"
"nm0495281","Tom Leasca","m","undefined","-"
"nm0520151","Mercy Lopez","f","undefined","-"
"nm0155526","Michael Cheney","m","undefined","-"
"nm0003298","Scott Rosenberg","m","1963-4-24","-"
"nm0065940","George Bedard","m","undefined","-"
"nm0611968","Terry Mullany","m","undefined","-"
"nm0171196","Rick Coleman","m","undefined","-"
"nm0121802","Michael Burke","m","undefined","-"
"nm0583243","Kris Meyer","m","undefined","-"
"nm0224975","Emilio Diaz","m","1949-7-3","-"
"nm0807457","Billy Smith","m","undefined","White"
"nm0625344","Ed Nelson","m","undefined","White"
"nm0835942","Brian Stube","m","undefined","-"
"nm0197842","Don Daley","m","undefined","-"
"nm0290758","Clem Franek","m","undefined","-"
"nm0386831","Julia Hissom","f","undefined","-"
"nm0013906","James 'Sporty' Ahern","m","undefined","-"
"nm0309866","Robin Gau","m","undefined","-"
"nm0671132","Paul Pelletier","m","undefined","-"
"nm0671129","Monique Pelletier","f","undefined","-"
"nm0597821","Jon Mone","m","1976-11-21","-"
"nm0338643","Nicholas Greenbury","m","undefined","-"
"nm0338641","Andrew Greenbury","m","undefined","-"
"nm3288119","Phil Rosenberg","m","undefined","-"
"nm0430031","John-Eliot Jordan","m","undefined","-"
"nm0010678","John Adamonis","m","undefined","-"
"nm0010679","Kyle Adamonis","m","undefined","-"
"nm0690129","Neil Pomfret","m","undefined","-"
"nm0690130","Ruth Pomfret","f","undefined","-"
"nm1470212","Josh Miller","m","undefined","-"
"nm2983171","Richard Fitzpatrick","m","undefined","-"
"nm0285607","Deborah Smith Ford","f","0-7-10","-"
"nm6331433","James Gaiero","m","undefined","-"
"nm2003888","Debbie Howard","f","undefined","-"
"nm0420955","Richard Jenkins","m","1947-5-4","White"
"nm0432312","Don Julio","m","undefined","-"
"nm0584476","Rick Michaels","m","1951-8-6","-"
"nm1468373","Cord Newman","m","undefined","-"
"nm0703748","Al Quinn","m","1929-11-11","-"
"nm4651827","Jevon White","m","undefined","-"
"nm0005558","Harland Williams","m","1962-11-14","White"
"nm0000534","Kelly McGillis","f","1957-7-9","White"
"nm0000174","Val Kilmer","m","1959-12-31","White"
"nm0000381","Anthony Edwards","m","1962-7-19","White"
"nm0000461","Michael Ironside","m","1950-2-12","White"
"nm0007082","John Stockwell","m","1961-3-25","White"
"nm0875613","Barry Tubb","m","1963-2-13","White"
"nm0001685","Rick Rossovich","m","1957-8-28","White"
"nm0000209","Tim Robbins","m","1958-10-16","White"
"nm0319739","Clarence Gilyard Jr.","m","1955-12-24","-"
"nm0399531","Whip Hubley","m","1957-5-17","White"
"nm0866055","James Tolkan","m","1931-6-20","White"
"nm0000212","Meg Ryan","f","1961-11-19","White"
"nm0664499","Adrian Pasdar","m","1965-4-30","White"
"nm0103713","Randall Brady","m","undefined","-"
"nm0835146","Duke Stroud","m","1938-4-14","-"
"nm0790571","Brian Sheehan","m","undefined","-"
"nm0164444","Ron Clark","m","1933-0-0","-"
"nm0675887","Frank Pesce","m","undefined","-"
"nm0678669","Pete Pettigrew","m","undefined","-"
"nm3327497","Troy Hunter","m","undefined","-"
"nm0432913","Linda Rae Jurgens","f","undefined","-"
"nm0144149","T.J. Cassidy","?","undefined","-"
"nm0267240","Debi Fares","f","undefined","-"
"nm2011644","Mark Gadbois","m","undefined","-"
"nm2722322","Chase Jazzborne","m","undefined","-"
"nm0430114","Monty Jordan","m","undefined","-"
"nm1473722","Scott Krambeck","m","undefined","-"
"nm0739479","Kate Romero","f","undefined","-"
"nm2351090","Victor Spadaro","m","undefined","-"
"nm3874388","Wendy Wells-Gunkel","f","undefined","-"
"nm0000216","Arnold Schwarzenegger","m","1947-7-30","White"
"nm0001797","Rachel Ticotin","f","1958-11-1","Hispanic"
"nm0000232","Sharon Stone","f","1958-3-10","White"
"nm0001074","Ronny Cox","m","1938-7-23","White"
"nm0068382","Marshall Bell","m","1942-9-28","-"
"nm0424436","Mel Johnson Jr.","m","undefined","-"
"nm0150720","Michael Champion","m","undefined","-"
"nm0110735","Roy Brocksmith","m","1945-9-15","-"
"nm0048844","Ray Baker","m","1948-7-9","White"
"nm0243024","Rosemary Dunsmore","f","1952-7-13","-"
"nm0460671","David Knell","m","1961-9-8","-"
"nm0732356","Alexia Robinson","f","1960-1-1","-"
"nm0606487","Dean Norris","m","1963-4-8","White"
"nm0138210","Mark Carlton","m","1945-1-15","-"
"nm0619031","Lycia Naff","f","1962-8-29","-"
"nm0182456","Robert Costanzo","m","1942-10-20","-"
"nm0481435","Michael LaGuardia","m","1947-6-9","-"
"nm0020916","Priscilla Allen","f","1938-7-19","-"
"nm0833777","Ken Strausbaugh","m","undefined","-"
"nm0015826","Marc Alaimo","m","1942-5-5","-"
"nm0195702","Michael Gregory","m","1944-11-26","-"
"nm0318417","Ken Gildin","m","1955-2-2","-"
"nm0428856","Mickey Jones","m","1941-6-10","-"
"nm0926167","Parker Whitman","m","undefined","-"
"nm0326555","Ellen Gollas","f","undefined","-"
"nm0234202","Gloria Dorson","f","undefined","-"
"nm0137909","Erika Carlsson","f","undefined","-"
"nm0180696","Benny Corral","m","undefined","-"
"nm0879318","Bob Tzudiker","m","undefined","-"
"nm0179379","Erik Cord","m","undefined","-"
"nm0465976","Frank Kopyc","m","1948-8-6","-"
"nm0805941","Chuck Sloan","m","undefined","-"
"nm0630489","Dave Nicolson","m","undefined","-"
"nm0566032","Paula McClure","f","1962-6-25","-"
"nm0751933","Rebecca Ruth","f","undefined","-"
"nm0850785","Milt Tarver","m","1943-12-20","-"
"nm0191053","Roger Cudney","m","undefined","-"
"nm0828127","Monica Steuer","f","undefined","-"
"nm0727835","Sasha Rionda","f","1977-9-29","-"
"nm0398012","Linda Howell","f","undefined","-"
"nm0520234","Kamala Lopez","f","1964-4-15","-"
"nm0517456","Morgan Lofting","f","undefined","-"
"nm0040969","Patti Attar","f","1963-2-18","-"
"nm0074036","Bob Bergen","m","1964-3-8","-"
"nm0881161","Joe Unger","m","1949-5-25","-"
"nm0585123","Karlyn Michelson","f","1976-12-10","-"
"nm0035609","Andy Armstrong","m","1953-8-28","-"
"nm2355450","Frank Allen Forbes","m","undefined","-"
"nm0333689","Allan Graf","m","1949-12-16","-"
"nm0448827","Peter Kent","m","1957-6-23","-"
"nm0004273","Joel Kramer","m","1957-9-10","-"
"nm0600934","Bennie Moore","m","undefined","-"
"nm0000056","Paul Newman","m","1925-1-26","White"
"nm0001648","Charlotte Rampling","f","1946-2-5","White"
"nm0912001","Jack Warden","m","1920-9-18","White"
"nm0000051","James Mason","m","1909-5-15","White"
"nm0642675","Milo O'Shea","m","1926-6-2","-"
"nm0001080","Lindsay Crouse","f","1948-5-12","White"
"nm0083081","Edward Binns","m","1916-9-12","White"
"nm0100566","Julie Bovasso","f","1930-8-1","White"
"nm0366509","Roxanne Hart","f","1952-7-27","White"
"nm0359695","James Handy","m","undefined","-"
"nm0011741","Wesley Addy","m","1913-8-4","White"
"nm0784171","Joe Seneca","m","1919-1-14","-"
"nm0821139","Lewis J. Stadlen","m","1947-3-7","-"
"nm0110398","Kent Broadhurst","m","1940-2-4","-"
"nm0830479","Colin Stinton","m","1947-3-10","-"
"nm0364509","Burtt Harris","m","1933-3-27","-"
"nm0722615","Scott Rhyne","m","undefined","-"
"nm0070891","Susan Benenson","f","undefined","-"
"nm0601199","Evelyn Moore","f","undefined","-"
"nm0281712","Juanita Fleming","f","undefined","-"
"nm0171669","Jack Collard","m","1932-5-27","-"
"nm0235215","Ralph Douglas","m","1913-7-15","-"
"nm0747037","Gregor Roy","m","undefined","-"
"nm0089108","John Blood","m","1926-5-24","White"
"nm0569492","Dick McGoldrick","m","undefined","-"
"nm0556693","Edward Mason","m","undefined","-"
"nm0639769","Patty O'Brien","f","undefined","-"
"nm0850912","Maggie Task","f","undefined","-"
"nm0074810","Joseph Bergmann","m","undefined","-"
"nm0747893","Herbert Rubens","m","1931-2-3","-"
"nm0284147","J.P. Foley","m","1926-1-23","-"
"nm0502229","Leib Lensky","m","1903-12-15","-"
"nm0213109","H. Clay Dear","m","undefined","-"
"nm0164024","J.J. Clark","m","undefined","-"
"nm0234730","Gregory Doucette","m","undefined","-"
"nm0478577","Tony LaFortezza","m","undefined","-"
"nm0065229","Marvin Beck","m","undefined","-"
"nm0677188","Herb Peterson","m","undefined","-"
"nm0068551","Tobin Bell","m","1942-8-7","White"
"nm0003331","Kevin Fennessy","m","1954-1-24","-"
"nm2224485","Jon Hopwood","m","undefined","-"
"nm0424835","Cullen O. Johnson","m","undefined","-"
"nm0001512","Mary Elizabeth Mastrantonio","f","1958-11-17","White"
"nm0122238","Leo Burmester","m","1944-2-1","-"
"nm0333804","Todd Graff","m","1959-10-22","-"
"nm0703862","J.C. Quinn","m","1940-11-30","-"
"nm0779451","Kimberly Scott","f","1961-12-11","-"
"nm0108107","Captain Kidd Brewer Jr.","m","1948-8-27","-"
"nm0459188","George Robert Klek","m","undefined","-"
"nm0614162","Christopher Murphy","m","1963-2-16","White"
"nm0625126","Adam Nelson","m","undefined","-"
"nm0917323","Jimmie Ray Weeks","m","1942-3-21","-"
"nm0132517","J. Kenneth Campbell","m","1947-7-22","-"
"nm0420898","Ken Jenkins","m","1940-8-28","White"
"nm0711865","Peter Ratray","m","1941-1-3","-"
"nm0004729","Michael Beach","m","1963-10-30","Black"
"nm0837976","Brad Sullivan","m","1931-11-18","-"
"nm0515980","Frank Lloyd","m","undefined","White"
"nm0201429","Phillip Darlington","m","undefined","-"
"nm0625854","Joseph C. Nemec III","m","1948-0-0","-"
"nm0267016","Joe Farago","m","undefined","-"
"nm0936537","William Wisher Jr.","m","undefined","-"
"nm0611451","Marcus K. Mukai","m","undefined","-"
"nm0330662","Wendy Gordon","f","undefined","-"
"nm0189241","Paula Cross","f","undefined","-"
"nm0945904","Emily Yancy","f","1939-4-28","-"
"nm0152469","Michael Chapman","m","1935-11-21","White"
"nm0410747","Tom Isbell","m","1957-12-8","-"
"nm0131679","Mike Cameron","m","undefined","-"
"nm0329784","Mikhail Gorbachev","?","1931-3-2","White"
"nm3125042","Candice Hill","f","undefined","-"
"nm1404258","Randy Robertson","m","undefined","-"
"nm1860200","Robert Searle","m","undefined","-"
"nm0000095","Woody Allen","m","1935-12-1","White"
"nm0731634","Tony Roberts","m","1939-10-22","White"
"nm0001406","Carol Kane","f","1952-6-18","White"
"nm0800328","Paul Simon","m","1941-10-13","White"
"nm0001167","Shelley Duvall","f","1949-7-7","White"
"nm0223157","Colleen Dewhurst","f","1924-6-3","White"
"nm0000686","Christopher Walken","m","1943-3-31","White"
"nm0843332","Donald Symington","m","1925-8-30","-"
"nm0524894","Helen Ludlam","f","1889-1-15","-"
"nm0626990","Joan Neuman","f","1926-10-4","-"
"nm0612922","Jonathan Munk","m","undefined","-"
"nm0901649","Ruth Volner","f","undefined","-"
"nm0742412","Martin Rosenblatt","m","1917-6-14","White"
"nm0031742","Hy Anzell","m","1923-9-7","-"
"nm0637113","Rashel Novikoff","f","1897-8-8","-"
"nm0395671","Russell Horton","m","1941-11-11","-"
"nm0572956","Marshall McLuhan","m","1911-7-21","White"
"nm0427755","Christine Jones","f","0-10-13","-"
"nm0102168","Mary Boylan","f","1913-2-23","-"
"nm0320731","Wendy Girard","f","undefined","-"
"nm0235390","John Doumanian","m","undefined","-"
"nm0549475","Bob Maroff","m","1934-1-22","-"
"nm0130225","Lee Callahan","m","undefined","-"
"nm0132967","Chris Gampel","m","1921-2-19","-"
"nm0147118","Dick Cavett","m","1936-11-19","White"
"nm0750819","Dan Ruskin","m","undefined","-"
"nm0001278","John Glover","m","1944-8-7","White"
"nm0836551","Bernie Styles","m","undefined","-"
"nm0371372","Johnny Haymer","m","1920-1-19","-"
"nm0051723","Ved Bandhu","m","1938-5-14","-"
"nm0426665","John Dennis Johnston","m","1945-11-10","-"
"nm0083401","Laurie Bird","f","1953-9-26","-"
"nm0572100","James MacKrell","m","1937-10-12","-"
"nm0130370","William Callaway","m","undefined","-"
"nm0628248","Roger Newman","m","1940-8-31","-"
"nm0484624","Alan Landers","m","1940-11-30","-"
"nm0296511","Jean Sarah Frost","f","undefined","-"
"nm0639876","Vince O'Brien","m","1919-1-11","-"
"nm0204711","Humphrey Davis","m","1912-11-4","-"
"nm0705337","Veronica Radburn","f","undefined","-"
"nm0661619","Robin Mary Paris","f","undefined","-"
"nm0505570","Charles Levin","m","1949-3-12","-"
"nm0141341","Wayne Carson","m","1927-3-5","-"
"nm0439727","Michael Karm","m","1941-10-24","-"
"nm0426001","Petronia Johnson","f","undefined","-"
"nm0143536","Shaun Casey","f","undefined","-"
"nm0003118","Riccardo Bertoni","m","1933-11-8","-"
"nm0036909","Michael Aronin","m","1944-11-5","-"
"nm0681614","Lou Picetti","m","undefined","-"
"nm0876808","Loretta Tupper","f","1906-5-6","-"
"nm0121157","James Burge","m","1943-12-3","-"
"nm0352379","Shelley Hack","f","1947-7-6","White"
"nm0653132","Albert Ottenheimer","m","1904-9-6","-"
"nm0874119","Paula Trueman","f","1897-4-25","-"
"nm0000350","Beverly D'Angelo","f","1951-11-15","-"
"nm0927524","David Wier","m","undefined","-"
"nm0219801","Keith Dentice","m","undefined","-"
"nm0577998","Susan Mellinger","f","undefined","-"
"nm0673653","Hamit Perezic","m","undefined","-"
"nm0051196","James Balter","m","undefined","-"
"nm0332375","Eric Gould","m","undefined","-"
"nm0506151","Amy Levitan","f","undefined","-"
"nm0020530","Gary Allen","m","1942-9-4","White"
